post_url,post_time,post_title,post_content,comment
https://www.ptt.cc/bbs/biker/M.1678955878.A.2ED.html,2020-03-16,Re: [問題] 棄坑狗肉換回油車，求推薦 - 看板 biker - 批踢踢實業坊,"我本來騎gogoro2
講真的
超好騎
好滑
真的是輕鬆催就滑出去
",換，有時三格經過也換！
https://www.ptt.cc/bbs/biker/M.1678955878.A.2ED.html,2020-03-16,Re: [問題] 棄坑狗肉換回油車，求推薦 - 看板 biker - 批踢踢實業坊,"我本來騎gogoro2
講真的
超好騎
好滑
真的是輕鬆催就滑出去
",5-60%的電池 不就騎到新莊再騎回來就差
https://www.ptt.cc/bbs/biker/M.1678955878.A.2ED.html,2020-03-16,Re: [問題] 棄坑狗肉換回油車，求推薦 - 看板 biker - 批踢踢實業坊,"我本來騎gogoro2
講真的
超好騎
好滑
真的是輕鬆催就滑出去
",不多又要換了
https://www.ptt.cc/bbs/biker/M.1678955878.A.2ED.html,2020-03-16,Re: [問題] 棄坑狗肉換回油車，求推薦 - 看板 biker - 批踢踢實業坊,"我本來騎gogoro2
講真的
超好騎
好滑
真的是輕鬆催就滑出去
",最近也在考慮，比較喜歡全新迪爵，可惜家
https://www.ptt.cc/bbs/biker/M.1678955878.A.2ED.html,2020-03-16,Re: [問題] 棄坑狗肉換回油車，求推薦 - 看板 biker - 批踢踢實業坊,"我本來騎gogoro2
講真的
超好騎
好滑
真的是輕鬆催就滑出去
",人覺得買菜比較寬不好停車。她之前牽舊的
https://www.ptt.cc/bbs/biker/M.1678955878.A.2ED.html,2020-03-16,Re: [問題] 棄坑狗肉換回油車，求推薦 - 看板 biker - 批踢踢實業坊,"我本來騎gogoro2
講真的
超好騎
好滑
真的是輕鬆催就滑出去
",GT EVO去買菜拉車出來跌倒手受傷，覺得太
https://www.ptt.cc/bbs/biker/M.1678955878.A.2ED.html,2020-03-16,Re: [問題] 棄坑狗肉換回油車，求推薦 - 看板 biker - 批踢踢實業坊,"我本來騎gogoro2
講真的
超好騎
好滑
真的是輕鬆催就滑出去
",重所以她也不要瘦迪。最後在活力125和新
https://www.ptt.cc/bbs/biker/M.1678955878.A.2ED.html,2020-03-16,Re: [問題] 棄坑狗肉換回油車，求推薦 - 看板 biker - 批踢踢實業坊,"我本來騎gogoro2
講真的
超好騎
好滑
真的是輕鬆催就滑出去
",豪邁125兩台之間選，活力爬社團文六期好
https://www.ptt.cc/bbs/biker/M.1678955878.A.2ED.html,2020-03-16,Re: [問題] 棄坑狗肉換回油車，求推薦 - 看板 biker - 批踢踢實業坊,"我本來騎gogoro2
講真的
超好騎
好滑
真的是輕鬆催就滑出去
",像有漏油的問題，不知道2023七期有沒有改
https://www.ptt.cc/bbs/biker/M.1678955878.A.2ED.html,2020-03-16,Re: [問題] 棄坑狗肉換回油車，求推薦 - 看板 biker - 批踢踢實業坊,"我本來騎gogoro2
講真的
超好騎
好滑
真的是輕鬆催就滑出去
",善，這兩台有比較推薦哪台嗎？
https://www.ptt.cc/bbs/biker/M.1678955878.A.2ED.html,2020-03-16,Re: [問題] 棄坑狗肉換回油車，求推薦 - 看板 biker - 批踢踢實業坊,"我本來騎gogoro2
講真的
超好騎
好滑
真的是輕鬆催就滑出去
",http://yt1.piee.pw/4ulspu
https://www.ptt.cc/bbs/biker/M.1678955878.A.2ED.html,2020-03-16,Re: [問題] 棄坑狗肉換回油車，求推薦 - 看板 biker - 批踢踢實業坊,"我本來騎gogoro2
講真的
超好騎
好滑
真的是輕鬆催就滑出去
",全新迪爵真的安靜 滑順 車廂大 爽騎中
https://www.ptt.cc/bbs/biker/M.1678955878.A.2ED.html,2020-03-16,Re: [問題] 棄坑狗肉換回油車，求推薦 - 看板 biker - 批踢踢實業坊,"我本來騎gogoro2
講真的
超好騎
好滑
真的是輕鬆催就滑出去
",全新迪爵根本不肥 又輕 扶手低很好停車
https://www.ptt.cc/bbs/biker/M.1678955878.A.2ED.html,2020-03-16,Re: [問題] 棄坑狗肉換回油車，求推薦 - 看板 biker - 批踢踢實業坊,"我本來騎gogoro2
講真的
超好騎
好滑
真的是輕鬆催就滑出去
",真的不要被「胖」迪這字給騙了
https://www.ptt.cc/bbs/biker/M.1678955878.A.2ED.html,2020-03-16,Re: [問題] 棄坑狗肉換回油車，求推薦 - 看板 biker - 批踢踢實業坊,"我本來騎gogoro2
講真的
超好騎
好滑
真的是輕鬆催就滑出去
",有去看過展示車，胖迪她立中柱很吃力，寬
https://www.ptt.cc/bbs/biker/M.1678955878.A.2ED.html,2020-03-16,Re: [問題] 棄坑狗肉換回油車，求推薦 - 看板 biker - 批踢踢實業坊,"我本來騎gogoro2
講真的
超好騎
好滑
真的是輕鬆催就滑出去
",度她也看過她不要，回家後提到胖迪銷售第
https://www.ptt.cc/bbs/biker/M.1678955878.A.2ED.html,2020-03-16,Re: [問題] 棄坑狗肉換回油車，求推薦 - 看板 biker - 批踢踢實業坊,"我本來騎gogoro2
講真的
超好騎
好滑
真的是輕鬆催就滑出去
",一，但是她說買那台以後都我去買菜她就沒
https://www.ptt.cc/bbs/biker/M.1678955878.A.2ED.html,2020-03-16,Re: [問題] 棄坑狗肉換回油車，求推薦 - 看板 biker - 批踢踢實業坊,"我本來騎gogoro2
講真的
超好騎
好滑
真的是輕鬆催就滑出去
",意見。
https://www.ptt.cc/bbs/biker/M.1678955878.A.2ED.html,2020-03-16,Re: [問題] 棄坑狗肉換回油車，求推薦 - 看板 biker - 批踢踢實業坊,"我本來騎gogoro2
講真的
超好騎
好滑
真的是輕鬆催就滑出去
",不然改甲迪跟甲甲迪
https://www.ptt.cc/bbs/biker/M.1678955878.A.2ED.html,2020-03-16,Re: [問題] 棄坑狗肉換回油車，求推薦 - 看板 biker - 批踢踢實業坊,"我本來騎gogoro2
講真的
超好騎
好滑
真的是輕鬆催就滑出去
",結果早上通知拿車惹 XD 直接在這篇分享好
https://www.ptt.cc/bbs/biker/M.1678955878.A.2ED.html,2020-03-16,Re: [問題] 棄坑狗肉換回油車，求推薦 - 看板 biker - 批踢踢實業坊,"我本來騎gogoro2
講真的
超好騎
好滑
真的是輕鬆催就滑出去
",惹
https://www.ptt.cc/bbs/biker/M.1678955878.A.2ED.html,2020-03-16,Re: [問題] 棄坑狗肉換回油車，求推薦 - 看板 biker - 批踢踢實業坊,"我本來騎gogoro2
講真的
超好騎
好滑
真的是輕鬆催就滑出去
",今天大概騎了10幾公里，刻意多繞了一下，
https://www.ptt.cc/bbs/biker/M.1678955878.A.2ED.html,2020-03-16,Re: [問題] 棄坑狗肉換回油車，求推薦 - 看板 biker - 批踢踢實業坊,"我本來騎gogoro2
講真的
超好騎
好滑
真的是輕鬆催就滑出去
",因為馴車期所以按使用說明書不敢騎超過60
https://www.ptt.cc/bbs/biker/M.1678955878.A.2ED.html,2020-03-16,Re: [問題] 棄坑狗肉換回油車，求推薦 - 看板 biker - 批踢踢實業坊,"我本來騎gogoro2
講真的
超好騎
好滑
真的是輕鬆催就滑出去
",，不敢爆催油門，想說讓齒輪引擎慢慢磨合
https://www.ptt.cc/bbs/biker/M.1678955878.A.2ED.html,2020-03-16,Re: [問題] 棄坑狗肉換回油車，求推薦 - 看板 biker - 批踢踢實業坊,"我本來騎gogoro2
講真的
超好騎
好滑
真的是輕鬆催就滑出去
",實際上我最高只騎到40，感覺有力，輕輕催1
https://www.ptt.cc/bbs/biker/M.1678955878.A.2ED.html,2020-03-16,Re: [問題] 棄坑狗肉換回油車，求推薦 - 看板 biker - 批踢踢實業坊,"我本來騎gogoro2
講真的
超好騎
好滑
真的是輕鬆催就滑出去
",/3左右就上到40了
https://www.ptt.cc/bbs/biker/M.1678955878.A.2ED.html,2020-03-16,Re: [問題] 棄坑狗肉換回油車，求推薦 - 看板 biker - 批踢踢實業坊,"我本來騎gogoro2
講真的
超好騎
好滑
真的是輕鬆催就滑出去
",然後煞車正常，椅墊比想像成中好坐，軟硬
https://www.ptt.cc/bbs/biker/M.1678955878.A.2ED.html,2020-03-16,Re: [問題] 棄坑狗肉換回油車，求推薦 - 看板 biker - 批踢踢實業坊,"我本來騎gogoro2
講真的
超好騎
好滑
真的是輕鬆催就滑出去
",適中，後座坐墊蠻厚
https://www.ptt.cc/bbs/biker/M.1678955878.A.2ED.html,2020-03-16,Re: [問題] 棄坑狗肉換回油車，求推薦 - 看板 biker - 批踢踢實業坊,"我本來騎gogoro2
講真的
超好騎
好滑
真的是輕鬆催就滑出去
",腳確定沒卡到
https://www.ptt.cc/bbs/biker/M.1678955878.A.2ED.html,2020-03-16,Re: [問題] 棄坑狗肉換回油車，求推薦 - 看板 biker - 批踢踢實業坊,"我本來騎gogoro2
講真的
超好騎
好滑
真的是輕鬆催就滑出去
",大概就這樣，才牽第一天而且只是當買菜車
https://www.ptt.cc/bbs/biker/M.1678955878.A.2ED.html,2020-03-16,Re: [問題] 棄坑狗肉換回油車，求推薦 - 看板 biker - 批踢踢實業坊,"我本來騎gogoro2
講真的
超好騎
好滑
真的是輕鬆催就滑出去
",，能分享的有限，不好意思
https://www.ptt.cc/bbs/biker/M.1678955878.A.2ED.html,2020-03-16,Re: [問題] 棄坑狗肉換回油車，求推薦 - 看板 biker - 批踢踢實業坊,"我本來騎gogoro2
講真的
超好騎
好滑
真的是輕鬆催就滑出去
",漏油的部分，沒有，不過第一天就漏的話也
https://www.ptt.cc/bbs/biker/M.1678955878.A.2ED.html,2020-03-16,Re: [問題] 棄坑狗肉換回油車，求推薦 - 看板 biker - 批踢踢實業坊,"我本來騎gogoro2
講真的
超好騎
好滑
真的是輕鬆催就滑出去
",太慘 XD
https://www.ptt.cc/bbs/biker/M.1678955878.A.2ED.html,2020-03-16,Re: [問題] 棄坑狗肉換回油車，求推薦 - 看板 biker - 批踢踢實業坊,"我本來騎gogoro2
講真的
超好騎
好滑
真的是輕鬆催就滑出去
",當初也考慮是不是直接買胖迪、瘦迪，尤其
https://www.ptt.cc/bbs/biker/M.1678955878.A.2ED.html,2020-03-16,Re: [問題] 棄坑狗肉換回油車，求推薦 - 看板 biker - 批踢踢實業坊,"我本來騎gogoro2
講真的
超好騎
好滑
真的是輕鬆催就滑出去
",胖迪車廂真的大，坐墊又長又寬也更好載人
https://www.ptt.cc/bbs/biker/M.1678955878.A.2ED.html,2020-03-16,Re: [問題] 棄坑狗肉換回油車，求推薦 - 看板 biker - 批踢踢實業坊,"我本來騎gogoro2
講真的
超好騎
好滑
真的是輕鬆催就滑出去
",，但考慮到老婆身型小騎胖迪有點太大，而
https://www.ptt.cc/bbs/biker/M.1678955878.A.2ED.html,2020-03-16,Re: [問題] 棄坑狗肉換回油車，求推薦 - 看板 biker - 批踢踢實業坊,"我本來騎gogoro2
講真的
超好騎
好滑
真的是輕鬆催就滑出去
",且希望馬力大一點(胖迪7.1kw)，所以同馬力
https://www.ptt.cc/bbs/biker/M.1678955878.A.2ED.html,2020-03-16,Re: [問題] 棄坑狗肉換回油車，求推薦 - 看板 biker - 批踢踢實業坊,"我本來騎gogoro2
講真的
超好騎
好滑
真的是輕鬆催就滑出去
",的瘦迪(7.3kw)跟活力變成優先考量
https://www.ptt.cc/bbs/biker/M.1678955878.A.2ED.html,2020-03-16,Re: [問題] 棄坑狗肉換回油車，求推薦 - 看板 biker - 批踢踢實業坊,"我本來騎gogoro2
講真的
超好騎
好滑
真的是輕鬆催就滑出去
",瘦迪車廂比活力大，肌肉(車殼)介於胖迪與
https://www.ptt.cc/bbs/biker/M.1678955878.A.2ED.html,2020-03-16,Re: [問題] 棄坑狗肉換回油車，求推薦 - 看板 biker - 批踢踢實業坊,"我本來騎gogoro2
講真的
超好騎
好滑
真的是輕鬆催就滑出去
",活力之間，車重更重，適合男生騎
https://www.ptt.cc/bbs/biker/M.1678955878.A.2ED.html,2020-03-16,Re: [問題] 棄坑狗肉換回油車，求推薦 - 看板 biker - 批踢踢實業坊,"我本來騎gogoro2
講真的
超好騎
好滑
真的是輕鬆催就滑出去
",但還是考慮到老婆，所以排除瘦迪，加上我
https://www.ptt.cc/bbs/biker/M.1678955878.A.2ED.html,2020-03-16,Re: [問題] 棄坑狗肉換回油車，求推薦 - 看板 biker - 批踢踢實業坊,"我本來騎gogoro2
講真的
超好騎
好滑
真的是輕鬆催就滑出去
",試騎活力的結果，發現也沒有jog125那麼小
https://www.ptt.cc/bbs/biker/M.1678955878.A.2ED.html,2020-03-16,Re: [問題] 棄坑狗肉換回油車，求推薦 - 看板 biker - 批踢踢實業坊,"我本來騎gogoro2
講真的
超好騎
好滑
真的是輕鬆催就滑出去
",台，整個評估下來活力對我來說性價比最高
https://www.ptt.cc/bbs/biker/M.1678955878.A.2ED.html,2020-03-16,Re: [問題] 棄坑狗肉換回油車，求推薦 - 看板 biker - 批踢踢實業坊,"我本來騎gogoro2
講真的
超好騎
好滑
真的是輕鬆催就滑出去
",，所以下單
https://www.ptt.cc/bbs/biker/M.1678955878.A.2ED.html,2020-03-16,Re: [問題] 棄坑狗肉換回油車，求推薦 - 看板 biker - 批踢踢實業坊,"我本來騎gogoro2
講真的
超好騎
好滑
真的是輕鬆催就滑出去
",漏油風險我是可以承擔，因為這台是2023年
https://www.ptt.cc/bbs/biker/M.1678955878.A.2ED.html,2020-03-16,Re: [問題] 棄坑狗肉換回油車，求推薦 - 看板 biker - 批踢踢實業坊,"我本來騎gogoro2
講真的
超好騎
好滑
真的是輕鬆催就滑出去
",改版過的新車，我賭三陽有全面調整過了
https://www.ptt.cc/bbs/biker/M.1678955878.A.2ED.html,2020-03-16,Re: [問題] 棄坑狗肉換回油車，求推薦 - 看板 biker - 批踢踢實業坊,"我本來騎gogoro2
講真的
超好騎
好滑
真的是輕鬆催就滑出去
",萬一(假設)真的漏就去換個束環或管子，我
https://www.ptt.cc/bbs/biker/M.1678955878.A.2ED.html,2020-03-16,Re: [問題] 棄坑狗肉換回油車，求推薦 - 看板 biker - 批踢踢實業坊,"我本來騎gogoro2
講真的
超好騎
好滑
真的是輕鬆催就滑出去
",是覺得還可以承擔這樣的風
https://www.ptt.cc/bbs/biker/M.1678955878.A.2ED.html,2020-03-16,Re: [問題] 棄坑狗肉換回油車，求推薦 - 看板 biker - 批踢踢實業坊,"我本來騎gogoro2
講真的
超好騎
好滑
真的是輕鬆催就滑出去
",險
https://www.ptt.cc/bbs/biker/M.1678955878.A.2ED.html,2020-03-16,Re: [問題] 棄坑狗肉換回油車，求推薦 - 看板 biker - 批踢踢實業坊,"我本來騎gogoro2
講真的
超好騎
好滑
真的是輕鬆催就滑出去
",而且我感覺不漏的機會比較大
https://www.ptt.cc/bbs/biker/M.1678955878.A.2ED.html,2020-03-16,Re: [問題] 棄坑狗肉換回油車，求推薦 - 看板 biker - 批踢踢實業坊,"我本來騎gogoro2
講真的
超好騎
好滑
真的是輕鬆催就滑出去
",大概是這樣所以還是買惹
https://www.ptt.cc/bbs/biker/M.1678955878.A.2ED.html,2020-03-16,Re: [問題] 棄坑狗肉換回油車，求推薦 - 看板 biker - 批踢踢實業坊,"我本來騎gogoro2
講真的
超好騎
好滑
真的是輕鬆催就滑出去
",参考看看
https://www.ptt.cc/bbs/biker/M.1678955878.A.2ED.html,2020-03-16,Re: [問題] 棄坑狗肉換回油車，求推薦 - 看板 biker - 批踢踢實業坊,"我本來騎gogoro2
講真的
超好騎
好滑
真的是輕鬆催就滑出去
",喔對活力中柱好立，輕踩就起來了，建議要
https://www.ptt.cc/bbs/biker/M.1678955878.A.2ED.html,2020-03-16,Re: [問題] 棄坑狗肉換回油車，求推薦 - 看板 biker - 批踢踢實業坊,"我本來騎gogoro2
講真的
超好騎
好滑
真的是輕鬆催就滑出去
",買的鄉民直接去車行試坐試騎
https://www.ptt.cc/bbs/biker/M.1678955878.A.2ED.html,2020-03-16,Re: [問題] 棄坑狗肉換回油車，求推薦 - 看板 biker - 批踢踢實業坊,"我本來騎gogoro2
講真的
超好騎
好滑
真的是輕鬆催就滑出去
",自己親自試過再買比較好，別單看網路分享
https://www.ptt.cc/bbs/biker/M.1678955878.A.2ED.html,2020-03-16,Re: [問題] 棄坑狗肉換回油車，求推薦 - 看板 biker - 批踢踢實業坊,"我本來騎gogoro2
講真的
超好騎
好滑
真的是輕鬆催就滑出去
",就決定
https://www.ptt.cc/bbs/biker/M.1678955878.A.2ED.html,2020-03-16,Re: [問題] 棄坑狗肉換回油車，求推薦 - 看板 biker - 批踢踢實業坊,"我本來騎gogoro2
講真的
超好騎
好滑
真的是輕鬆催就滑出去
",回前面幾樓鄉民：我騎電車換到的電池最常
https://www.ptt.cc/bbs/biker/M.1678955878.A.2ED.html,2020-03-16,Re: [問題] 棄坑狗肉換回油車，求推薦 - 看板 biker - 批踢踢實業坊,"我本來騎gogoro2
講真的
超好騎
好滑
真的是輕鬆催就滑出去
",見的是60多公里，也有50多的，最多的一次
https://www.ptt.cc/bbs/biker/M.1678955878.A.2ED.html,2020-03-16,Re: [問題] 棄坑狗肉換回油車，求推薦 - 看板 biker - 批踢踢實業坊,"我本來騎gogoro2
講真的
超好騎
好滑
真的是輕鬆催就滑出去
",是80多公里，那次我印象中是比較沒那麼熱
https://www.ptt.cc/bbs/biker/M.1678955878.A.2ED.html,2020-03-16,Re: [問題] 棄坑狗肉換回油車，求推薦 - 看板 biker - 批踢踢實業坊,"我本來騎gogoro2
講真的
超好騎
好滑
真的是輕鬆催就滑出去
",鬧的住宅區巷內的便利店前換到的 XD
https://www.ptt.cc/bbs/biker/M.1678955878.A.2ED.html,2020-03-16,Re: [問題] 棄坑狗肉換回油車，求推薦 - 看板 biker - 批踢踢實業坊,"我本來騎gogoro2
講真的
超好騎
好滑
真的是輕鬆催就滑出去
",我是覺得買車還是要從自己需求出發，有沒
https://www.ptt.cc/bbs/biker/M.1678955878.A.2ED.html,2020-03-16,Re: [問題] 棄坑狗肉換回油車，求推薦 - 看板 biker - 批踢踢實業坊,"我本來騎gogoro2
講真的
超好騎
好滑
真的是輕鬆催就滑出去
",有常要跑山，會不會追求大馬力，如果要的
https://www.ptt.cc/bbs/biker/M.1678955878.A.2ED.html,2020-03-16,Re: [問題] 棄坑狗肉換回油車，求推薦 - 看板 biker - 批踢踢實業坊,"我本來騎gogoro2
講真的
超好騎
好滑
真的是輕鬆催就滑出去
",話可能比較適合jet sl以上的車惹
https://www.ptt.cc/bbs/biker/M.1678955878.A.2ED.html,2020-03-16,Re: [問題] 棄坑狗肉換回油車，求推薦 - 看板 biker - 批踢踢實業坊,"我本來騎gogoro2
講真的
超好騎
好滑
真的是輕鬆催就滑出去
",原PO為什麼淘汰新豪邁有甚麼缺點嗎？
https://www.ptt.cc/bbs/biker/M.1678955878.A.2ED.html,2020-03-16,Re: [問題] 棄坑狗肉換回油車，求推薦 - 看板 biker - 批踢踢實業坊,"我本來騎gogoro2
講真的
超好騎
好滑
真的是輕鬆催就滑出去
",我問到的車價，沒記錯的話，同樣碟煞車，
https://www.ptt.cc/bbs/biker/M.1678955878.A.2ED.html,2020-03-16,Re: [問題] 棄坑狗肉換回油車，求推薦 - 看板 biker - 批踢踢實業坊,"我本來騎gogoro2
講真的
超好騎
好滑
真的是輕鬆催就滑出去
",新豪邁比活力貴9千，這是主要考量
https://www.ptt.cc/bbs/biker/M.1678955878.A.2ED.html,2020-03-16,Re: [問題] 棄坑狗肉換回油車，求推薦 - 看板 biker - 批踢踢實業坊,"我本來騎gogoro2
講真的
超好騎
好滑
真的是輕鬆催就滑出去
",加上活力給我感覺性價比很高，試騎又ok符
https://www.ptt.cc/bbs/biker/M.1678955878.A.2ED.html,2020-03-16,Re: [問題] 棄坑狗肉換回油車，求推薦 - 看板 biker - 批踢踢實業坊,"我本來騎gogoro2
講真的
超好騎
好滑
真的是輕鬆催就滑出去
",合需求，所以就活力惹
https://www.ptt.cc/bbs/biker/M.1678955878.A.2ED.html,2020-03-16,Re: [問題] 棄坑狗肉換回油車，求推薦 - 看板 biker - 批踢踢實業坊,"我本來騎gogoro2
講真的
超好騎
好滑
真的是輕鬆催就滑出去
",我問到的活力56500豪邁62000都碟煞差5500
https://www.ptt.cc/bbs/biker/M.1678955878.A.2ED.html,2020-03-16,Re: [問題] 棄坑狗肉換回油車，求推薦 - 看板 biker - 批踢踢實業坊,"我本來騎gogoro2
講真的
超好騎
好滑
真的是輕鬆催就滑出去
",活力我問到跟你差不多，新豪邁差好多 XD
https://www.ptt.cc/bbs/biker/M.1678955878.A.2ED.html,2020-03-16,Re: [問題] 棄坑狗肉換回油車，求推薦 - 看板 biker - 批踢踢實業坊,"我本來騎gogoro2
講真的
超好騎
好滑
真的是輕鬆催就滑出去
",我之前把S2賣掉再貼一些換活力ABS
https://www.ptt.cc/bbs/biker/M.1678955878.A.2ED.html,2020-03-16,Re: [問題] 棄坑狗肉換回油車，求推薦 - 看板 biker - 批踢踢實業坊,"我本來騎gogoro2
講真的
超好騎
好滑
真的是輕鬆催就滑出去
",後來又去看了很久，最後買了全新迪爵。
https://www.ptt.cc/bbs/biker/M.1678955878.A.2ED.html,2020-03-16,Re: [問題] 棄坑狗肉換回油車，求推薦 - 看板 biker - 批踢踢實業坊,"我本來騎gogoro2
講真的
超好騎
好滑
真的是輕鬆催就滑出去
",我下單時沒abs可選，所以買cbs碟煞
https://www.ptt.cc/bbs/biker/M.1678955878.A.2ED.html,2020-03-16,Re: [問題] 棄坑狗肉換回油車，求推薦 - 看板 biker - 批踢踢實業坊,"我本來騎gogoro2
講真的
超好騎
好滑
真的是輕鬆催就滑出去
",不過即使有abs可能還是買cbs
https://www.ptt.cc/bbs/biker/M.1678955878.A.2ED.html,2020-03-16,Re: [問題] 棄坑狗肉換回油車，求推薦 - 看板 biker - 批踢踢實業坊,"我本來騎gogoro2
講真的
超好騎
好滑
真的是輕鬆催就滑出去
",因為我平常就騎不快而且煞車習慣是正常的
https://www.ptt.cc/bbs/biker/M.1678955878.A.2ED.html,2020-03-16,Re: [問題] 棄坑狗肉換回油車，求推薦 - 看板 biker - 批踢踢實業坊,"我本來騎gogoro2
講真的
超好騎
好滑
真的是輕鬆催就滑出去
",s大收到
https://www.ptt.cc/bbs/biker/M.1678955878.A.2ED.html,2020-03-16,Re: [問題] 棄坑狗肉換回油車，求推薦 - 看板 biker - 批踢踢實業坊,"我本來騎gogoro2
講真的
超好騎
好滑
真的是輕鬆催就滑出去
",見仁見智啦，想清楚自己的需求就好，有
https://www.ptt.cc/bbs/biker/M.1678955878.A.2ED.html,2020-03-16,Re: [問題] 棄坑狗肉換回油車，求推薦 - 看板 biker - 批踢踢實業坊,"我本來騎gogoro2
講真的
超好騎
好滑
真的是輕鬆催就滑出去
",的人就是適合電車，有的人就適合油車，
https://www.ptt.cc/bbs/biker/M.1678955878.A.2ED.html,2020-03-16,Re: [問題] 棄坑狗肉換回油車，求推薦 - 看板 biker - 批踢踢實業坊,"我本來騎gogoro2
講真的
超好騎
好滑
真的是輕鬆催就滑出去
",畢竟兩種車款的優缺點不一樣
https://www.ptt.cc/bbs/biker/M.1678955878.A.2ED.html,2020-03-16,Re: [問題] 棄坑狗肉換回油車，求推薦 - 看板 biker - 批踢踢實業坊,"我本來騎gogoro2
講真的
超好騎
好滑
真的是輕鬆催就滑出去
",定期保養是一定要的啊，不然不管是電
https://www.ptt.cc/bbs/biker/M.1678955878.A.2ED.html,2020-03-16,Re: [問題] 棄坑狗肉換回油車，求推薦 - 看板 biker - 批踢踢實業坊,"我本來騎gogoro2
講真的
超好騎
好滑
真的是輕鬆催就滑出去
",車還是油車都會提早出問題
